Tweet,Label
"fuera feas, fuera feas, para ustedes no hay lugar. Si ese tema salía un tiempo antes, lo implementaba como arma de bulling.-",0
@kmakms Why? I am not bulling you... I love you bec you fail... I dislike perfect ppl like Saga chii sama #savesoulmate,1
Tolong saya di bully sama @erwindombos (˘̩̩̩.˘̩ƪ) ( ˘̩̩̩^˘̩̩̩),0
@GinnaCont jajajajajaja tu! Bullying a mi? xD #NoMeHagasReir,0
Now Jim bloody Davidson's appearing in my timeline. This is tantamount to bullying! *headbutts the screen*,0
"@deppedropaulo Por favor, conheça o projeto de COMBATE ao BULLYING! http://t.co/I4AuRSh",0
@AlexAllTimeLow Bully? What?,0
#IfIRuledTheWorld Nobody Would Be Bullied #RealTalk,0
@meeriehillyan meh. Yung bully.,0
"Read my response to ""Acha que bipoloridade, falar que sofreu bullying, cutting, etc virou modinha?"": http://t.co/SquXIMG",0
Guru wes tuwek sek iso di bully ae wkakakakka,0
ISSO É BULLYING AAAA,0
@Josh_pvfc Maybe he won't fall out with anyone here and won't be a bully either if he knows he has talent to work with.,0
@pigsquealerrrrr You're a bully!,1
@BeccaRatliff31 thats the thing?! how am i a bully?! i used to be iconicbelieblove by the way. id you know who i am then you know me,1
"Let's pray for a whole world against violence, racism, bullying and homophobia! @KChenoweth @DarrenCriss @chriscolfer @monicahuarte @ziLRc",0
vooç nao sabe o que e raiva quando  vc ta jogano bully ae o poha da polia te pega  isso sim e #raiva,0
@Matt_P_1995 evil you are! I have been bullied on twitter today! You should be nice to me ;) x,1
"LOL Junsu always got bully XDD ""Check this video out -- From JYJ_in 부산 http://t.co/KpR7fYI via @youtube""",0
"What happened to all those friends in that car with her?“@eonline: Rebecca Black Drops Out of School, Blames Bullying http://t.co/kbAWtYv”",0
I think we shamed Bolero into abandoning capslock.  I feel like a bully.,0
"@tephuney Reese, you are a bully. :)",1
rt @DeniseRawding2011Bullying Policies - Changing the Motivation To Do The Right Thing http://t.co/pn0d5nD  #motivology,0
"@AshleyMulimba @Jeezeeh95 oi boys allow it, aaron got cheated on? Just bully him",0
"You bully me so fucking much, I hate you",1
"@bowya This was very much an exception for a ""troubled"" girl said to have been bullied into her part in the looting",1
iWanna Conk Some Of Teammindless Heads BigTime.. When iCatch The Person Who's Been Bullying..,1
@pryce_choppa You Can Tell How Meeka Was Acting That She Was Bullied Alot In School Lookin like A Black Twinkie or Something,1
Frio é bullying contra os solteiros. http://t.co/jHS7vlA,0
“@MattShepardFDN: MatthewsPlace.com chatted with @GLEEonFOX's @JennaUshkowitz. Go check out her thoughts on bullying http://t.co/WvHvNVf”,0
sofro bullying da câmera digital (((((((((((((((((:,0
@mattymatt028 clearly it WAS!! *in my bullying voice!* lls,0
If your ever bullied listen to #NeverSayNever its such an inspirational song,0
@AmyLeeOv Tim vai nos processar - Isso é bullying gente HAHAHAHAHAHA.,0
"@daprast @piulinfection @sipidkiller @miftakhair | MasMamah , mohon bimbingan sipid di kota org, sekiranya dia nakal, di bully aja",0
"@All_Star_K_Lil: ayee, lil bully wadup ju?",0
"AAPL Buying 375 Calls @ 3.00 Weekly , Shorting 380 @ 1.40 ( Dept Spread)  Bullish",0
Thinking how I get betrayed and bullied by my close friends in the past. I even nearly get beaten up. It's my life.,1
minha amiga Ariadna não foi pra escola hoje porque está sofrendo Bulling HSUAHSUAH,0
"@dellvink @lalalian what pissed me off was that I said I wasn't really interested, MORE THAN ONCE. Little blond Irish bully.",1
#NEWMUSIC bingsta PRODUCTIONS/WE GOT IT RECORDS L.L.C. - BULLY THE GAME- PRODUCED BY - http://t.co/TLwSRez,0
@morgin_ward iMiss seeing your face on the weekends bully :/,1
Minha mãe piora o bullying !!! Só me esculacha #huahua,0
@childanxietytip The Effects of Bullying on Children With Anxiety - http://t.co/i7sybEs,0
it would mean EVERYTHING if you took the time to watch this... STOP THE BULLYING!http://www.youtube.com/watch?v=7-X3Pu20w24 @bellathorne143,0
@Tropic_Tiff fool u a bully,1
ohmygosh Rebecca Black abandonó la escuela por bullying ...,0
So a gay guy bullied someone in high school. Some how I don't find this at all EXCITING. We are not all FAIRIES you know,1
Bullying Fail http://t.co/mG7zui7,0
Momis! To sofrendo bullying da @mayara_meloo kkkkkkkkkkkk =(,0
My friend's blog is torture. There's a psychopathic bully inside her head and she doesn't have the strength to kick its ass. Disgusting.,0
Frio é bullying contra os solteiros. http://t.co/18ddqSB,0
I HATE BULLYING!!!!,0
gente não precisa vim com bullying pq meu email é foda ok KKK,0
Bullying at work: resolving a problem: One of the most common areas that we find for bullying is where the... http://t.co/mcpdyqe,0
"@edmundovaras Edmundito, sin mala onda.. la palabra es BULLYING, no BOWLING :)",0
"Irkçıyım demiştim. ""Sexual harrassment, bullying, annoying"" bu fiilerde bulunanlara ırkçıyım! İdam gelecekse önce bunlara gelsin.",0
So the selena hate accounts think nolan is cyber bullying??? ya tht makes a lot of sense. NOT!!,1
Porque o aplicativo do tumblr não esta disponivel na minha versão??? ISSO É BULLYING MEU POVO!,0
@selenagomez YOU IS MY INSPIRATION SELENA FOLLOW ME I SUFFER BULLYING :/,1
"@mkidj totti is rlly a bully, its hard 4 a coach 2 work @ roma wit out totti's help",1
@justinbieber you will never tweet me stay strong ? :''( bullying killing me so much.. PLEASE JUSTIN NEVER SAY NEVER ♥15,1
@StefanieScott1 I have the best question! Have you seen the video I made to stop bullying!? =] http://t.co/m7vr8Yu 8,0
Tweetn sucks w/o @Agbessitomisin @remiomoyele @mikistones and i miss @Ms_Zubrina shez such a bully!,1
I hate it when people gang up on someone like 2v1 is just not fair!! That's what a bully does,0
"Tennesseans face new Internet rules aimed at curbing piracy, bullying: http://t.co/HGdo57q via @Tennessean",0
FEST! Mishkin recently kicked ass on the Red Bull Bedroom Jam stage at Hevy Festival. RoomThirteen.com caught... http://t.co/67ma22O,0
Because yu could be a bully lowkeyy,0
@Revrunwisdom ' s schedule 3am devil worship 6am to 11pm stalking bullying voyeurism beatings DICK TOM HARRY&THIS is WHO u choose to fllw?,0
Saw a car (with a great looking bully in it) with your bumper sticker in #newwest this afternoon. Made me smile :),0
"'TIME FOR THREE'

In Effect Films is casting Time for Three, a music video and PSA about bully... http://t.co/0wrj8CO #film #tv #acting",0
@BRYAN_521 Please go like the facebook page to help stop bullying http://t.co/3QI4W52,0
@Jess_ymas @benleasor we'll see on friday how much you bully him! hahah,0
"this #bigbitch said i was bullying her cause i called her a #bigass ! im confused, cause all i did was state the obvious.",1
"you bully, you break, you fake you fake, you smoke, you toke, you want, you flaunt ..stuck in the teenage waste.",0
"Nao julgue alguem antes de conhece-lo, lembram daquele garoto baixinho, com a voz um pouco fina que sofria bullying ? Olha onde ele ta agora",0
the bully (@yenii_ana @podungmy @AyuAngg @nchelpamian @6ELIN9 @iravini @Yocheba ) jam 12 k'rmhx @6ELIN9 ya...pake baju bully yg biru tua..XD,0
"""@nanoclips: @natygondiaz coperaste entonces... te seguire haciedo bullying""// bkn! Sé malo muy malo! Jajajaja :)",0
Riots have Spread 2Birmingham the Bullring has been shut down n Footlocker has been Raided!This proves my point! Its not about Mark anymore,0
Get Bullying to STOP!! http://t.co/3ZUy9FJ  Please Sign this!!,0
@Wheremydrink lol no @BlackIsBUtiful a bully,1
@estirado estoy tratando de resistir. Como el tatuaje del chiquillo al que le hicimos bullying anoche jajaja.,0
@Tasha_JessieJxx tell me how my stories changed BABE. I read the convo. You bullied Holly. Your defence is that she took the piss out of u..,1
@jhlsalejo I know right! Almost every disney channel actor has been bullied when they were younger,1
Não é bullying se eu te quebrar inteira e dizer que estava brincando de jogos mortais.,0
@sonyarhmtk ojong di bully? :O,0
"Read my response to ""hoje qualquer coisinha é Bullying, se voce fala ""cala a boca"" ja dizem que é Bullying. Conc…"": http://4ms.me/nIcgVD",0
@Cometowis no en 4sq no cuenta *comienza con el bullying*,0
Reblog if you are against bullying - › this must have more notes http://t.co/YIcuxu9,0
Bull just got raped  in jail & now I'm crying :( free my boyfriend !!,0
Please don't let people commit #suicide. I lost my younger brother to suicide. He killed himself because he was being #bullied.Support #gays,1
@kornflakes600 HOTTEST BULLY EVER :)))) @TAClassOf2012,0
"If Chrome is the school bully, Explorer would be the kid quietly eating glue in the corner. http://t.co/30cTHpB",0
Kana bully by W520 guy :(,0
A torcida do Ceará é foda. Fica praticando bullying direto. hahahah,0
"Defeat the Label Announces National ""Stand-Up Against Bullying Day"" http://t.co/NWJOcM7",0
"I mean go ahead- play, but I don't get why you're doing it. Basically, bullying a daft old man without reason's not that funny. #knockandrun",1
"@pefabiodemelo Criança de 13 anos acaba de suicidar-se no Marista em Natal,vítima de bullying.Isso tem q ser coibido radical...",0
When I don't have my phone I bully my mom for hers lol,1
"@CabralInacio @dansilveirabh (No caminho p/ casa, fiquei uma hora tentando responder a esse tweet, mas a TIM ficou de bullying comigo... =S)",0
@guigoband bulling é a+++ kkkkkkkkkkkkkkkkkk',0
CYBER BULLYING - YouTube http://t.co/EOzA9C3 #KasiTopShayela,0
"ABC is considering Rebecca Black a bully victim. Well don't put up a horribly bad, stomach lurching, scream inducing video.",1
Não é bullying se eu jogar um tijolo na sua cara e fingir que estava brincando de pedreiro. http://t.co/KN835W6,0
Dnt be a bully leave tayo alone...pick on someone ur ownsizeCc@kunlefernando,1
Que hicieron una guía para prevenir bullying y que el INMUJERES está involucrado en su elaboración. No sé qué pensar. Netito.,0
"acho que sofro bullying pelos meus próprios ""amigos"" ]=",0
"@Mandarinaranja No, probablemente diga que #Hegel nos metió ideas en la cabeza y por eso le hacemos bullying",0
@modu232 Smh. I see the cyber bully got his Internet cut back on,1
@tbsempere me voy a ensayar!!!!! si es que no me avisáis! :( me estáis haciendo bullying :(,0
@marissazupancic any name counts as bullying..so if u want then u can.,0
Hahahaha funny guy @erickluna13  thinks he's like the twitter bully or something,1
Frio é bullying contra os solteiros..,0
@SportsSturm Bully shawn back because dane cook was one of the cooks,0
I have news 4 Congressional Black Caucus! Your days of bullying White jellyfish is near-end w/ TEA Party on scene! @OriginalCBC #tcot#sot,0
@Mystery2Tweeter Contact@RumorFix.com. Support Lynn. Aren't you tired of stars getting irate that someone doesn't like them? Bully back.,0
olha o @antonymeendes fazendo bullying comigo ): só porque eu sou um pouco loira !,0
I like when kids try to bully my son on the playground. Scissor kicking todddlers next to the jungle gym is one of my fav pastimes.,1
"é galero, sofro bullying memo",0
"Lmao , I'm Not A Bully ! Shut Up .",1
@MHarrisPerry I'm really not liking their bully approach. Don't the GOP know it was one of their own that started the EPA?,0
@steatherton yeah mate miss it loads.. Was so so good! Sat at home sulking past few days! Wisdom teeth bullying me :(,0
Video: Have you ever had to deal with bullying? What about when this bullying gets carried on to the cyber... http://t.co/w7jqiQ7,0
I cant believe mi bully ass daughter pulled mi track out like wtf,1
"Haciendo tripticos  del bullying, fue imposible no pensar en super niño bully alias @fabriziocopano. Servira para mostrarlo en clases?",0
@ReasonVsFear I guess it's this...I was SO beaten down by namecalling and bullying as a child that I can never diminish its importance...,1
@TStush1 Did you message me again after I said la la la bullying? Lol,0
@billyliucci is it possible that the ags might bring little brother tech with us after tech ad told espn no for trying to bully tech to lhn?,0
Ideas And Help For Victims Of Bullying:  http://t.co/C0i3iZK,0
"$INTC 's new flagship server platform, Romley, pushed out to 2012.  Good news for $AMD 's new Bulldozer server platform.",0
#WWYD if You saw the kids who bullied MB?,1
"@josehndez @camiloganab amiguitos míos, no todo es pala en la vida... Estoy con amigdalitis muy mal agonizando y ustedes me hacen bulling",0
@TheBreMobile i've been bullied all last year and for these 4 weeks of this year. im tired of it now if i threaten them they'll be like okay,1
Mujer mat&oacute; a su hijo que sufr&iacute;a de bullying http://tinyurl.com/4xgd56y,0
To sofrendo bullying da minha internet,0
Frio é bullying contra os solteiros. http://t.co/KboQuSp,0
Strong Heart with SuJu members = bullying times. Last year was Choi Si Won and this year is Lee Hyuk Jae!,0
*PSA* IM NOT A BULLY,1
Group: Michelle Obama Turning Fat Kids Into Bullying Targets With ‘Let’s Move’ Campaign http://t.co/dXCDk8A,0
"@LopesRoger não tem medo de ser acusado de Bullying, kkkkkkkkkkkk",0
"@QT_Badd678 you just are, bully :)",1
Salisbury teens combat cyber bullying – News Review Messenger http://t.co/O72c6QZ #KasiTopShayela,0
@Moonk26 deft not a twitter bully ppl makin me mad,1
"no es por ser insensible, pero en mis tiempos el bullying era divertido... será que yo bulleaba mucho???",0
To sofrendo bullying vendo as fotos desse povo infinitamente mais bonito que eu. http://tumblr.com/xsh3yfbj53,0
@carloscisterna @PANCHOSAAVEDRA al menos mi labor es fomentar el bullying,0
"My brother's such a bully, he always has a go at me for not talking to family, it's his fault he nevers let me get a word in edgeways and",1
@grungews @arleyronan ISSO SIM É BULLYING. DENUCIEM!,0
Sensibilizan a niños y adolescentes sobre bullying y violencia sexual http://t.co/BtLNuKO [ElBúho] #Arequipa (vía @ArequipaNews),0
You still a bully tho,1
Lmfao my moms a bully,1
http://t.co/CwJXS0f THIS SATURDAY ALL ROADS LEADS 2 CLUB GRAVITY BEDROOM BULLY MUSIC BY HOT97 & POWER105.1  FREE B4 12 ADV TIXX $10,0
AHAHAHAHAH FREAK MCNYA KOCAK BANGET HAHAHA INFINITE DI BULLY OY,0
#confieso que le hago bullying en secreto con mis amigas a una compañera que es weona XD,0
@LittlecBeadles You are actually bullying me by telling me not to bully.,1
"shut up jessie j, there's a reason why you was bullied at school you cretin",1
"when you are ugly 
children bully you 
when you are ugly 
no boy asks you out",0
Hau this man jus slapped this petrol attendant-_- such a bully,0
@ElBloombito How nice you are to ridicule someone who makes an effort to speak another language. Bully for you...,0
novo twitter te odeio tanto sério sem bullying só verdade mesmo,0
My VIV moment - an article on my anti-bully efforts. Please read and share! http://t.co/lUeaVrs /via @wordpressdotcom,0
Thank god u blew it thank GOD i dodge a bullied so over u good looking out Lmao so love that song #itsuckstobeurightnow,0
@JaVoTTa  niña bullying!!!! te gusta poco! xD,0
"@THEBULL_T ur bully's look official ""no homo"" lol",0
no one ever help.me like my bully @AlwaysVero_ did /:,0
vc está acabando com a minha vida soooooooooocial ! isso é BULLYING =(((((((((((((((((,0
@bullysteria @yuyacst Qk mal plan bully a qk es eso de qk no veniste a los de google,0
#Bully verga dejame jugar @rafaeldaniel00,0
#CBSBIGBROTHER Please no Brendon! he is a bully. Rachael I can't stand. LIke Jeff and Jorden but he is acting like a bully.,1
Can someone show me a fota of the bully from glee?,0
Bullying: A brincadeira que não tem graça leia: bit.ly/pj3ZiY,0
